Tensors_:0,Tensors_:1,Tensors_:2,Tensors_:3,Tensors_:4,Tensors_:5,Tensors_:6,Tensors_:7,Tensors_:8,Points:0,Points:1,Points:2
0.4999991,-8.270588e-08,-1.9932863e-06,-8.270588e-08,0.49999663,-2.1378437e-06,-1.9932863e-06,-2.1378437e-06,0.5000043,16,14,35
0.49999997,3.2989107e-09,-8.825733e-08,3.2989107e-09,0.49999982,-7.764516e-08,-8.825733e-08,-7.764516e-08,0.50000024,17,14,35
0.49999997,2.3151571e-08,-6.095192e-08,2.3151571e-08,0.49999985,-3.2781536e-08,-6.095192e-08,-3.2781536e-08,0.5000002,19,14,35
0.4999988,7.656557e-07,-1.269873e-06,7.656557e-07,0.49999645,-3.2627935e-07,-1.269873e-06,-3.2627935e-07,0.5000047,20,14,35
0.49989784,6.1342645e-05,-7.3061965e-05,6.1342645e-05,0.49976987,1.8803552e-05,-7.3061965e-05,1.8803552e-05,0.5003323,21,14,35
0.49415818,0.0032010998,-0.0029655022,0.0032010998,0.48973128,0.0034358725,-0.0029655022,0.0034358725,0.51611054,22,14,35
0.42920816,0.035954546,-0.028161634,0.035954546,0.40338296,0.06981825,-0.028161634,0.06981825,0.6674089,23,14,35
0.35049027,0.07175224,-0.053831056,0.07175224,0.35270768,0.21011248,-0.053831056,0.21011248,0.79680204,24,14,35
0.3487708,0.06776683,-0.057528827,0.06776683,0.41792083,0.28285936,-0.057528827,0.28285936,0.7333084,25,14,35
0.36572385,0.050017387,-0.058097474,0.050017387,0.5084349,0.32734427,-0.058097474,0.32734427,0.62584126,26,14,35
0.39011553,0.016647518,-0.043907735,0.016647518,0.6146705,0.33936936,-0.043907735,0.33936936,0.495214,27,14,35
0.4001642,-0.02640821,0.0002577513,-0.02640821,0.7291056,0.2995312,0.0002577513,0.2995312,0.37073022,28,14,35
0.37289625,-0.055570688,0.055903044,-0.055570688,0.8272021,0.20532607,0.055903044,0.20532607,0.29990166,29,14,35
0.328501,-0.06337689,0.08920894,-0.06337689,0.88264185,0.08843713,0.08920894,0.08843713,0.28885716,30,14,35
0.29409823,-0.06453215,0.10259305,-0.06453215,0.8906956,-0.02527222,0.10259305,-0.02527222,0.31520623,31,14,35
0.29909572,-0.05845942,0.09879773,-0.05845942,0.8165083,-0.11035016,0.09879773,-0.11035016,0.38439596,32,14,35
0.474072,-0.0072301123,0.013415245,-0.0072301123,0.5315025,-0.021766718,0.013415245,-0.021766718,0.49442554,33,14,35
0.4999833,-4.303277e-06,9.49111e-06,-4.303277e-06,0.50001353,-1.6563063e-05,9.49111e-06,-1.6563063e-05,0.50000316,34,14,35
0.4999991,2.3466791e-06,2.3595637e-06,2.3466791e-06,0.50000197,1.6421059e-06,2.3595637e-06,1.6421059e-06,0.4999989,4,15,35
0.4994333,0.0023572724,0.0016582803,0.0023572724,0.5023533,0.0008316116,0.0016582803,0.0008316116,0.4982134,5,15,35
0.49257857,0.05684517,0.02517206,0.05684517,0.5605767,-0.0009760268,0.02517206,-0.0009760268,0.44684476,6,15,35
0.49401215,0.16060801,0.028738135,0.16060801,0.6694325,-0.066828124,0.028738135,-0.066828124,0.3365553,7,15,35
0.498086,0.10491824,-0.1164663,0.10491824,0.5501463,-0.22115158,-0.1164663,-0.22115158,0.45176768,10,15,35
0.4919964,0.038611688,-0.08007052,0.038611688,0.4934741,-0.122753315,-0.08007052,-0.122753315,0.51452947,11,15,35
0.49750406,0.0038222405,-0.016041145,0.0038222405,0.4932467,-0.020247811,-0.016041145,-0.020247811,0.5092492,12,15,35
0.49991387,3.5956306e-05,-0.00048683878,3.5956306e-05,0.49967033,-0.0004976264,-0.00048683878,-0.0004976264,0.5004158,13,15,35
0.4999997,-7.10372e-08,-1.8219763e-06,-7.10372e-08,0.4999984,-1.4613614e-06,-1.8219763e-06,-1.4613614e-06,0.5000019,14,15,35
0.49999818,1.2953537e-06,-2.259441e-06,1.2953537e-06,0.49999645,5.6586003e-07,-2.259441e-06,5.6586003e-07,0.50000536,22,15,35
0.49859077,0.0007389659,-0.0013720117,0.0007389659,0.497945,0.0010158898,-0.0013720117,0.0010158898,0.5034642,23,15,35
0.44536987,0.02160241,-0.047045305,0.02160241,0.4403921,0.062700346,-0.047045305,0.062700346,0.614238,24,15,35
0.356477,0.040744144,-0.12160562,0.040744144,0.39876726,0.23303303,-0.12160562,0.23303303,0.74475574,25,15,35
0.3632574,0.019018762,-0.12400714,0.019018762,0.47300318,0.30177364,-0.12400714,0.30177364,0.66373944,26,15,35
0.38976848,-0.016086083,-0.10827232,-0.016086083,0.5689042,0.32971942,-0.10827232,0.32971942,0.5413273,27,15,35
0.41427067,-0.06279673,-0.06596046,-0.06279673,0.6743278,0.31450135,-0.06596046,0.31450135,0.41140154,28,15,35
0.40951476,-0.1060923,0.0014698161,-0.1060923,0.7746951,0.24485329,0.0014698161,0.24485329,0.31579015,29,15,35
0.37319523,-0.12755455,0.061560974,-0.12755455,0.8449175,0.13649069,0.061560974,0.13649069,0.2818873,30,15,35
0.3337619,-0.13098319,0.097985886,-0.13098319,0.86961144,0.019788608,0.097985886,0.019788608,0.2966267,31,15,35
0.31876695,-0.118706666,0.11310421,-0.118706666,0.82636225,-0.080753885,0.11310421,-0.080753885,0.3548708,32,15,35
0.45761147,-0.023836993,0.028245639,-0.023836993,0.55849254,-0.03420984,0.028245639,-0.03420984,0.48389602,33,15,35
0.49991673,-3.9586397e-05,6.0043265e-05,-3.9586397e-05,0.5000774,-8.3415405e-05,6.0043265e-05,-8.3415405e-05,0.50000584,34,15,35
0.49999973,2.6620494e-06,2.4475025e-06,2.6620494e-06,0.5000016,1.3178715e-06,2.4475025e-06,1.3178715e-06,0.49999866,4,16,35
0.49999928,5.1854727e-07,-1.1866916e-06,5.1854727e-07,0.49999884,2.8203632e-07,-1.1866916e-06,2.8203632e-07,0.5000019,23,16,35
0.49823713,0.00078844075,-0.0025628353,0.00078844075,0.49776703,0.0015844643,-0.0025628353,0.0015844643,0.50399584,24,16,35
0.4370645,0.014586046,-0.09033319,0.014586046,0.44076765,0.092456505,-0.09033319,0.092456505,0.6221679,25,16,35
0.38282865,-0.0019572952,-0.18210435,-0.0019572952,0.44136703,0.25650522,-0.18210435,0.25650522,0.6758043,26,16,35
0.40722737,-0.042559158,-0.16888855,-0.042559158,0.52464205,0.30447027,-0.16888855,0.30447027,0.5681306,27,16,35
0.43861696,-0.09231103,-0.12592712,-0.09231103,0.62053996,0.30776975,-0.12592712,0.30776975,0.44084305,28,16,35
0.45013958,-0.14352275,-0.05341646,-0.14352275,0.7163024,0.26088315,-0.05341646,0.26088315,0.333558,29,16,35
0.42636228,-0.17772993,0.025487596,-0.17772993,0.79253554,0.16823879,0.025487596,0.16823879,0.28110218,30,16,35
0.38617405,-0.1881171,0.08460304,-0.1881171,0.83000046,0.055590507,0.08460304,0.055590507,0.28382552,31,16,35
0.35983348,-0.17243175,0.11739426,-0.17243175,0.80466205,-0.049856424,0.11739426,-0.049856424,0.33550447,32,16,35
0.45549715,-0.043176647,0.03965801,-0.043176647,0.5709116,-0.03641341,0.03965801,-0.03641341,0.47359127,33,16,35
0.49982604,-0.00013337731,0.0001633279,-0.00013337731,0.5001819,-0.00018230229,0.0001633279,-0.00018230229,0.49999204,34,16,35
0.49999288,4.5844868e-06,-1.5397729e-05,4.5844868e-06,0.49998975,3.978443e-06,-1.5397729e-05,3.978443e-06,0.50001734,24,17,35
0.49340972,0.0019769997,-0.014976389,0.0019769997,0.49162102,0.008694498,-0.014976389,0.008694498,0.5149692,25,17,35
0.43456843,-0.007653988,-0.17443377,-0.007653988,0.4364932,0.15606263,-0.17443377,0.15606263,0.6289384,26,17,35
0.44008857,-0.05826599,-0.22094454,-0.05826599,0.4835995,0.2664214,-0.22094454,0.2664214,0.57631195,27,17,35
0.475511,-0.11317523,-0.17790098,-0.11317523,0.5686021,0.2861769,-0.17790098,0.2861769,0.4558869,28,17,35
0.49733052,-0.16984896,-0.10205045,-0.16984896,0.65662605,0.25809908,-0.10205045,0.25809908,0.34604347,29,17,35
0.4848871,-0.21348208,-0.010852136,-0.21348208,0.73251194,0.18310668,-0.010852136,0.18310668,0.28260094,30,17,35
0.44718063,-0.23210858,0.06720553,-0.23210858,0.7772529,0.07988325,0.06720553,0.07988325,0.27556646,31,17,35
0.41348833,-0.21207654,0.11483819,-0.21207654,0.76085615,-0.024072744,0.11483819,-0.024072744,0.32565552,32,17,35
0.46799466,-0.053322434,0.041874815,-0.053322434,0.5621996,-0.029392803,0.041874815,-0.029392803,0.46980575,33,17,35
0.49982587,-0.00020791187,0.00022455589,-0.00020791187,0.5002044,-0.00020252276,0.00022455589,-0.00020252276,0.49996972,34,17,35
0.49976596,0.00012921597,-0.00083605014,0.00012921597,0.49959475,0.00025556417,-0.00083605014,0.00025556417,0.50063926,25,18,35
0.4841914,-0.0021729248,-0.08366562,-0.0021729248,0.46835148,0.048560794,-0.08366562,0.048560794,0.5474571,26,18,35
0.48392048,-0.0578344,-0.24369775,-0.0578344,0.45226377,0.20675284,-0.24369775,0.20675284,0.5638157,27,18,35
0.47214526,-0.22913678,0.10699111,-0.22913678,0.7000026,-0.005893666,0.10699111,-0.005893666,0.32785216,32,18,35
0.4856457,-0.047538128,0.03426319,-0.047538128,0.53977156,-0.018459473,0.03426319,-0.018459473,0.47458273,33,18,35
0.49991414,-0.00016525736,0.00016771327,-0.00016525736,0.5001159,-0.00012241998,0.00016771327,-0.00012241998,0.49997002,34,18,35
0.49999386,7.1410427e-06,-3.601016e-05,7.1410427e-06,0.4999851,4.05405e-06,-3.601016e-05,4.05405e-06,0.50002104,25,19,35
0.49893877,0.00038130113,-0.02344444,0.00038130113,0.49119642,0.008561472,-0.02344444,0.008561472,0.5098648,26,19,35
0.6106877,-0.18814324,-0.16680613,-0.18814324,0.5439278,0.21692213,-0.16680613,0.21692213,0.34538454,29,19,35
0.6117199,-0.24411155,-0.062093392,-0.24411155,0.6075804,0.17290767,-0.062093392,0.17290767,0.28069967,30,19,35
0.49801177,-0.029589385,0.020833543,-0.029589385,0.51716286,-0.008622224,0.020833543,-0.008622224,0.48482537,33,19,35
0.4999813,-6.716827e-05,6.755326e-05,-6.716827e-05,0.5000314,-3.9743136e-05,6.755326e-05,-3.9743136e-05,0.49998727,34,19,35
0.4999998,6.254162e-07,-2.4954784e-06,6.254162e-07,0.49999914,-8.173276e-08,-2.4954784e-06,-8.173276e-08,0.5000011,25,20,35
0.6204673,-0.09859145,-0.23538332,-0.09859145,0.44810364,0.16038336,-0.23538332,0.16038336,0.43142906,28,20,35
0.66905224,-0.17738666,-0.17623222,-0.17738666,0.4950923,0.1846981,-0.17623222,0.1846981,0.33585545,29,20,35
0.67314124,-0.23707002,-0.069866545,-0.23707002,0.54838693,0.15354255,-0.069866545,0.15354255,0.27847177,30,20,35
0.6339029,-0.25702208,0.03460086,-0.25702208,0.5838412,0.08394506,0.03460086,0.08394506,0.28225583,31,20,35
0.49999896,-1.2984106e-05,1.3585167e-05,-1.2984106e-05,0.50000334,-6.3634902e-06,1.3585167e-05,-6.3634902e-06,0.49999768,34,20,35
0.6368777,-0.06438591,-0.18848242,-0.06438591,0.43868408,0.102630846,-0.18848242,0.102630846,0.4244382,28,21,35
0.7100877,-0.14767995,-0.16073143,-0.14767995,0.45729062,0.14356862,-0.16073143,0.14356862,0.33262166,29,21,35
0.7155522,-0.20600158,-0.06092559,-0.20600158,0.49624085,0.12377955,-0.06092559,0.12377955,0.28820696,30,21,35
0.6536108,-0.20005466,0.033405636,-0.20005466,0.5234299,0.061598387,0.033405636,0.061598387,0.32295927,31,21,35
0.6184656,-0.03071801,-0.120842434,-0.03071801,0.44870806,0.05466345,-0.120842434,0.05466345,0.43282634,28,22,35
0.705999,-0.098747,-0.115751006,-0.098747,0.4411617,0.094524965,-0.115751006,0.094524965,0.35283926,29,22,35
0.704624,-0.14232458,-0.035193346,-0.14232458,0.4643716,0.081826754,-0.035193346,0.081826754,0.3310044,30,22,35
0.61290395,-0.107692,0.027135305,-0.107692,0.49003875,0.031853635,0.027135305,0.031853635,0.3970573,31,22,35
0.64569366,-0.046148356,-0.057367828,-0.046148356,0.45219544,0.047858052,-0.057367828,0.047858052,0.4021109,29,23,35
0.62692994,-0.06464179,-0.008029196,-0.06464179,0.4659565,0.03772382,-0.008029196,0.03772382,0.40711358,30,23,35
0.49999985,-1.234686e-06,-6.7805286e-07,-1.234686e-06,0.4999997,1.4515946e-06,-6.7805286e-07,1.4515946e-06,0.5000004,13,3,36
0.49999985,-2.9251513e-07,-8.814453e-08,-2.9251513e-07,0.50000006,4.090316e-07,-8.814453e-08,4.090316e-07,0.50000006,11,4,36
0.49997243,-0.000116895324,-3.9414255e-05,-0.000116895324,0.5000192,0.00012985896,-3.9414255e-05,0.00012985896,0.5000084,12,4,36
0.6522,-0.21261774,-0.08245284,-0.21261774,0.41619062,0.13073021,-0.08245284,0.13073021,0.4316094,16,4,36
0.72784483,-0.21938324,-0.09817684,-0.21938324,0.3572651,0.13156159,-0.09817684,0.13156159,0.41489008,17,4,36
0.7832428,-0.18885905,-0.10842937,-0.18885905,0.30608138,0.1188217,-0.10842937,0.1188217,0.41067576,18,4,36
0.8208032,-0.14003675,-0.119780436,-0.14003675,0.2650227,0.10210483,-0.119780436,0.10210483,0.4141741,19,4,36
0.8410004,-0.08148626,-0.13404281,-0.08148626,0.2360292,0.08307404,-0.13404281,0.08307404,0.42297044,20,4,36
0.84176445,-0.019178491,-0.15049979,-0.019178491,0.22164306,0.061094753,-0.15049979,0.061094753,0.43659252,21,4,36
0.8182592,0.04008713,-0.16518219,0.04008713,0.22620435,0.035504322,-0.16518219,0.035504322,0.45553645,22,4,36
0.757476,0.08314882,-0.16486229,0.08314882,0.26233533,0.0076587326,-0.16486229,0.0076587326,0.48018873,23,4,36
0.64595056,0.08172061,-0.121157885,0.08172061,0.35020566,-0.01250959,-0.121157885,-0.01250959,0.5038438,24,4,36
0.49999765,-3.1148234e-06,-3.459058e-07,-3.1148234e-06,0.500002,4.7422145e-06,-3.459058e-07,4.7422145e-06,0.50000036,10,5,36
0.49954888,-0.0010486211,-0.00015990599,-0.0010486211,0.5005942,0.001187582,-0.00015990599,0.001187582,0.49985692,11,5,36
0.4945329,-0.03140403,-0.0047641275,-0.03140403,0.514266,0.027043324,-0.0047641275,0.027043324,0.49120104,12,5,36
0.639164,-0.2973044,-0.02191596,-0.2973044,0.5030408,0.13754308,-0.02191596,0.13754308,0.35779518,15,5,36
0.7036656,-0.28567186,-0.014391383,-0.28567186,0.44720548,0.12049684,-0.014391383,0.12049684,0.3491289,16,5,36
0.7630112,-0.2567748,-0.01031621,-0.2567748,0.38928965,0.1078795,-0.01031621,0.1078795,0.34769914,17,5,36
0.81483155,-0.21356335,-0.012157795,-0.21356335,0.3337552,0.09912139,-0.012157795,0.09912139,0.35141325,18,5,36
0.8558429,-0.15758337,-0.021196006,-0.15758337,0.2849791,0.09150736,-0.021196006,0.09150736,0.359178,19,5,36
0.882648,-0.09128367,-0.03734072,-0.09128367,0.2474858,0.081939265,-0.03734072,0.081939265,0.3698662,20,5,36
0.8920969,-0.01893761,-0.059439898,-0.01893761,0.22526316,0.067906715,-0.059439898,0.067906715,0.38263997,21,5,36
0.88233745,0.05345063,-0.08573793,0.05345063,0.22022392,0.047995247,-0.08573793,0.047995247,0.39743862,22,5,36
0.85349643,0.11975636,-0.114092104,0.11975636,0.23155428,0.022340685,-0.114092104,0.022340685,0.41494927,23,5,36
0.8071115,0.1741359,-0.14221604,0.1741359,0.2556359,-0.008321358,-0.14221604,-0.008321358,0.43725264,24,5,36
0.7393326,0.20633811,-0.16254629,0.20633811,0.29314035,-0.041114096,-0.16254629,-0.041114096,0.46752706,25,5,36
0.6220116,0.16118416,-0.12916344,0.16118416,0.37483242,-0.053632926,-0.12916344,-0.053632926,0.50315595,26,5,36
0.49999988,6.221183e-07,-5.6602715e-07,6.221183e-07,0.4999996,-4.830149e-07,-5.6602715e-07,-4.830149e-07,0.50000054,29,5,36
0.49999434,-4.801531e-06,6.4830476e-07,-4.801531e-06,0.5000059,9.0312415e-06,6.4830476e-07,9.0312415e-06,0.49999973,9,6,36
0.49854246,-0.0019641207,8.250538e-05,-0.0019641207,0.50212455,0.0025251273,8.250538e-05,0.0025251273,0.499333,10,6,36
0.47737375,-0.05227509,0.0014350543,-0.05227509,0.5477563,0.046626713,0.0014350543,0.046626713,0.47486994,11,6,36
0.4616338,-0.20062034,0.010375501,-0.20062034,0.649165,0.12524213,0.010375501,0.12524213,0.38920122,12,6,36
0.6248901,-0.30219015,0.06670353,-0.30219015,0.5680544,0.07416929,0.06670353,0.07416929,0.30705556,15,6,36
0.68519354,-0.2882427,0.08456105,-0.2882427,0.50846595,0.061882053,0.08456105,0.061882053,0.30634052,16,6,36
0.74300736,-0.26088795,0.097175784,-0.26088795,0.4468149,0.05947681,0.097175784,0.05947681,0.31017777,17,6,36
0.79591185,-0.22058962,0.101273686,-0.22058962,0.3862893,0.06510189,0.101273686,0.06510189,0.31779885,18,6,36
0.8416335,-0.16710195,0.094606474,-0.16710195,0.32958156,0.07477511,0.094606474,0.07477511,0.32878497,19,6,36
0.87633437,-0.10091702,0.0762427,-0.10091702,0.28072074,0.08254812,0.0762427,0.08254812,0.34294492,20,6,36
0.8952755,-0.023761837,0.048264682,-0.023761837,0.24603362,0.08216418,0.048264682,0.08216418,0.35869092,21,6,36
0.89405715,0.058414,0.014621094,0.058414,0.23246144,0.070296355,0.014621094,0.070296355,0.3734814,22,6,36
0.8714127,0.13649894,-0.021258898,0.13649894,0.24248457,0.047948044,-0.021258898,0.047948044,0.38610274,23,6,36
0.8296989,0.20194702,-0.057723504,0.20194702,0.27153802,0.017686503,-0.057723504,0.017686503,0.39876306,24,6,36
0.77282816,0.24977568,-0.09350418,0.24977568,0.31148198,-0.018081669,-0.09350418,-0.018081669,0.41568986,25,6,36
0.7050252,0.27745405,-0.12620263,0.27745405,0.3534743,-0.057895392,-0.12620263,-0.057895392,0.4415005,26,6,36
0.6217777,0.26529527,-0.14187293,0.26529527,0.39767024,-0.092224486,-0.14187293,-0.092224486,0.48055205,27,6,36
0.49976337,0.0033411754,-0.002301074,0.0033411754,0.49902233,-0.002263342,-0.002301074,-0.002263342,0.50121427,29,6,36
0.49999905,2.4482151e-06,-1.8268516e-06,2.4482151e-06,0.49999914,-2.1386584e-06,-1.8268516e-06,-2.1386584e-06,0.5000018,30,6,36
0.49999726,-1.2926115e-06,8.091222e-07,-1.2926115e-06,0.50000304,3.7283558e-06,8.091222e-07,3.7283558e-06,0.49999967,8,7,36
0.49857694,-0.0010764087,0.00036441276,-0.0010764087,0.502106,0.001872213,0.00036441276,0.001872213,0.49931705,9,7,36
0.46603206,-0.040052764,0.009863847,-0.040052764,0.5650487,0.042673297,0.009863847,0.042673297,0.46891928,10,7,36
0.41170502,-0.16758022,0.040354125,-0.16758022,0.7253695,0.10684589,0.040354125,0.10684589,0.3629255,11,7,36
0.4321223,-0.24048305,0.06734241,-0.24048305,0.76489985,0.08429757,0.06734241,0.08429757,0.30297786,12,7,36
0.47990575,-0.2642121,0.091701746,-0.2642121,0.7331652,0.04032919,0.091701746,0.04032919,0.28692904,13,7,36
0.6369705,-0.25563312,0.17469603,-0.25563312,0.569838,-0.030479431,0.17469603,-0.030479431,0.29319146,16,7,36
0.6871943,-0.23034543,0.19724685,-0.23034543,0.5113612,-0.02715013,0.19724685,-0.02715013,0.3014445,17,7,36
0.7342663,-0.19579291,0.21204786,-0.19579291,0.45664907,-0.009824576,0.21204786,-0.009824576,0.30908468,18,7,36
0.77776057,-0.15311189,0.21506527,-0.15311189,0.40619984,0.020205282,0.21506527,0.020205282,0.3160396,19,7,36
0.8171823,-0.10181945,0.20125172,-0.10181945,0.35737708,0.05849874,0.20125172,0.05849874,0.32544062,20,7,36
0.84957516,-0.03671118,0.16738269,-0.03671118,0.30750415,0.09311093,0.16738269,0.09311093,0.34292066,21,7,36
0.8649082,0.047257714,0.1195967,0.047257714,0.26725763,0.10519474,0.1195967,0.10519474,0.36783415,22,7,36
0.8530639,0.13928428,0.07203222,0.13928428,0.25946462,0.08845466,0.07203222,0.08845466,0.3874715,23,7,36
0.81662637,0.21897669,0.029785508,0.21897669,0.28842548,0.056000642,0.029785508,0.056000642,0.39494815,24,7,36
0.76413846,0.27630165,-0.010911005,0.27630165,0.33804765,0.017846663,-0.010911005,0.017846663,0.3978139,25,7,36
0.70150685,0.31024006,-0.051351033,0.31024006,0.39216745,-0.024704395,-0.051351033,-0.024704395,0.4063257,26,7,36
0.6324084,0.32221743,-0.08896126,0.32221743,0.44024128,-0.07112223,-0.08896126,-0.07112223,0.42735037,27,7,36
0.49470976,0.14544623,-0.06950263,0.14544623,0.49630672,-0.08172738,-0.06950263,-0.08172738,0.5089835,29,7,36
0.49867886,0.004372584,-0.0024693941,0.004372584,0.499845,-0.003402662,-0.0024693941,-0.003402662,0.5014761,30,7,36
0.499999,1.5997069e-06,-1.0010245e-06,1.5997069e-06,0.4999998,-1.6379566e-06,-1.0010245e-06,-1.6379566e-06,0.50000125,31,7,36
0.49999976,-4.0207865e-08,1.1650303e-07,-4.0207865e-08,0.5000003,3.1942645e-07,1.1650303e-07,3.1942645e-07,0.49999997,7,8,36
0.49955666,-0.00014775268,0.00017631405,-0.00014775268,0.50065166,0.00050415966,0.00017631405,0.00050415966,0.49979168,8,8,36
0.47547752,-0.013804832,0.009703095,-0.013804832,0.54466915,0.023306606,0.009703095,0.023306606,0.47985333,9,8,36
0.3911844,-0.09504588,0.051911086,-0.09504588,0.74026823,0.076650895,0.051911086,0.076650895,0.36854738,10,8,36
0.37596974,-0.16511187,0.08587629,-0.16511187,0.83520657,0.04562863,0.08587629,0.04562863,0.2888237,11,8,36
0.40917733,-0.1934268,0.10830773,-0.1934268,0.8179089,-0.015030651,0.10830773,-0.015030651,0.2729138,12,8,36
0.44964468,-0.20821276,0.13380104,-0.20821276,0.77420706,-0.069462575,0.13380104,-0.069462575,0.27614823,13,8,36
0.49229282,-0.21283445,0.16245282,-0.21283445,0.7173305,-0.11266592,0.16245282,-0.11266592,0.29037666,14,8,36
0.61809343,-0.16546018,0.24969898,-0.16546018,0.52139944,-0.15278164,0.24969898,-0.15278164,0.36050716,17,8,36
0.6549679,-0.13089386,0.27322242,-0.13089386,0.4671084,-0.13496871,0.27322242,-0.13496871,0.37792373,18,8,36
0.68750924,-0.08959423,0.2905993,-0.08959423,0.42737824,-0.10348213,0.2905993,-0.10348213,0.38511255,19,8,36
0.7153375,-0.04558438,0.29911485,-0.04558438,0.405763,-0.0591125,0.29911485,-0.0591125,0.3788995,20,8,36
0.7410059,-0.0051869787,0.29323876,-0.0051869787,0.39994824,0.0017284582,0.29323876,0.0017284582,0.35904586,21,8,36
0.7735471,0.030379228,0.25523448,0.030379228,0.3842181,0.08585343,0.25523448,0.08585343,0.34223482,22,8,36
0.8016018,0.10598773,0.16930635,0.10598773,0.31896737,0.14479388,0.16930635,0.14479388,0.37943083,23,8,36
0.7747103,0.21714975,0.105248585,0.21714975,0.3065126,0.109629236,0.105248585,0.109629236,0.4187771,24,8,36
0.7227256,0.28994426,0.066642664,0.28994426,0.3635139,0.060455583,0.066642664,0.060455583,0.41376054,25,8,36
0.6660368,0.3289009,0.025721656,0.3289009,0.4321413,0.01601939,0.025721656,0.01601939,0.4018219,26,8,36
0.60539216,0.34384015,-0.017891752,0.34384015,0.49305874,-0.03208903,-0.017891752,-0.03208903,0.4015491,27,8,36
0.47816893,0.30989042,-0.08858329,0.30989042,0.5625857,-0.13685288,-0.08858329,-0.13685288,0.45924535,29,8,36
0.46169332,0.12835333,-0.050002635,0.12835333,0.53038895,-0.08625718,-0.050002635,-0.08625718,0.5079177,30,8,36
0.4988811,0.0018973417,-0.00090166996,0.0018973417,0.5003749,-0.0017991583,-0.00090166996,-0.0017991583,0.500744,31,8,36
0.49999985,1.6167918e-07,-8.409949e-08,1.6167918e-07,0.5,-2.0411863e-07,-8.409949e-08,-2.0411863e-07,0.5000002,32,8,36
0.4999651,6.882828e-07,1.9310679e-05,6.882828e-07,0.50005037,3.857307e-05,1.9310679e-05,3.857307e-05,0.49998456,7,9,36
0.49259034,-0.0008672108,0.0036906102,-0.0008672108,0.5131955,0.0063825827,0.0036906102,0.0063825827,0.49421415,8,9,36
0.41915807,-0.023225997,0.04070425,-0.023225997,0.66932636,0.04397508,0.04070425,0.04397508,0.41151556,9,9,36
0.3535509,-0.07276475,0.08518793,-0.07276475,0.85116726,0.020245647,0.08518793,0.020245647,0.29528183,10,9,36
0.3642091,-0.104235135,0.103225194,-0.104235135,0.868382,-0.054289278,0.103225194,-0.054289278,0.26740894,11,9,36
0.3927182,-0.12354141,0.11871358,-0.12354141,0.82961035,-0.12572816,0.11871358,-0.12572816,0.27767143,12,9,36
0.4241678,-0.13605942,0.13782865,-0.13605942,0.76980454,-0.18548453,0.13782865,-0.18548453,0.30602762,13,9,36
0.45623374,-0.14148492,0.16025779,-0.14148492,0.6963584,-0.2289567,0.16025779,-0.2289567,0.34740785,14,9,36
0.48817995,-0.13923638,0.1856439,-0.13923638,0.61576205,-0.25293738,0.1856439,-0.25293738,0.39605796,15,9,36
0.60337293,-0.03778402,0.28692865,-0.03778402,0.35395566,-0.17124963,0.28692865,-0.17124963,0.54267144,19,9,36
0.6247902,0.009679982,0.30128184,0.009679982,0.32740402,-0.12374117,0.30128184,-0.12374117,0.5478057,20,9,36
0.64019775,0.06253959,0.30728346,0.06253959,0.323245,-0.07448889,0.30728346,-0.07448889,0.53655726,21,9,36
0.6477651,0.11567367,0.3047686,0.11567367,0.34517848,-0.02843781,0.3047686,-0.02843781,0.5070565,22,9,36
0.6487006,0.15468813,0.2978781,0.15468813,0.40313113,0.015787233,0.2978781,0.015787233,0.44816828,23,9,36
0.7094998,0.13518742,0.21929982,0.13518742,0.42916268,0.17194267,0.21929982,0.17194267,0.36133757,24,9,36
0.65181917,0.29057023,0.13023569,0.29057023,0.38807186,0.10011729,0.13023569,0.10011729,0.46010897,25,9,36
0.60010415,0.3299788,0.09996342,0.3299788,0.4762165,0.053996783,0.09996342,0.053996783,0.42367938,26,9,36
0.44793305,0.32272336,-0.034968067,0.32272336,0.63562965,-0.102844715,-0.034968067,-0.102844715,0.41643733,29,9,36
0.3998809,0.2775198,-0.06216481,0.2775198,0.6375203,-0.15643306,-0.06216481,-0.15643306,0.46259883,30,9,36
0.4589547,0.06602137,-0.021365209,0.06602137,0.53356624,-0.057323884,-0.021365209,-0.057323884,0.5074791,31,9,36
0.49979573,0.00020772085,-8.13939e-05,0.00020772085,0.50008774,-0.00025687632,-8.13939e-05,-0.00025687632,0.5001165,32,9,36
0.49999955,1.5680577e-07,3.4534375e-07,1.5680577e-07,0.5000006,5.258455e-07,3.4534375e-07,5.258455e-07,0.49999982,6,10,36
0.49936104,0.00018049686,0.00042125784,0.00018049686,0.5011299,0.00058489584,0.00042125784,0.00058489584,0.49950904,7,10,36
0.4720674,0.0051855585,0.016419258,0.0051855585,0.5584265,0.015429647,0.016419258,0.015429647,0.4695061,8,10,36
0.38576332,0.007956935,0.06453078,0.007956935,0.76917475,0.011241264,0.06453078,0.011241264,0.34506193,9,10,36
0.3540104,-0.009823549,0.086249605,-0.009823549,0.8729821,-0.067381516,0.086249605,-0.067381516,0.2730075,10,10,36
0.3666219,-0.031266786,0.08958828,-0.031266786,0.8547469,-0.15350516,0.08958828,-0.15350516,0.2786312,11,10,36
0.3863732,-0.05050077,0.0939533,-0.05050077,0.7973867,-0.22570913,0.0939533,-0.22570913,0.31624007,12,10,36
